created_at,twitter_id,text,user_id,user_name,screen_name,followers_count,friends_count,profile_image,retweet_count,favorite_count,lang,latitude,longitude,place_type,place_name,place_full_name,country_code,country,disaster_type,date
2019-08-01 08:59:11,1156851860290113536,"RT @1984to1776: Water world Tsunami injuring many in Yanbian, Manchuria. The operator got drunk and turned the wave magnitude to maximum level. https://t.co/PjKTBelPRA",177329476,HellDestinyFreedom,TheGamerHDF,209,137,http://pbs.twimg.com/profile_images/556154606632173569/Iepg27g-_normal.png,127120,0,en,,,,,,,,tsunami,2019-08-01
2019-08-01 08:59:10,1156851858033561600,Pledges to fix social care could cost Boris Johnson dearly. Ultimately we all have to provide for our own care when the demographic tsunami drowns the care system https://t.co/QtONHevUwH,265953635,Peter Sharp,Peter_M_Sharp,2088,1892,http://pbs.twimg.com/profile_images/963705050970378240/dP6oCWnw_normal.jpg,0,0,en,,,,,,,,tsunami,2019-08-01
2019-08-01 08:59:10,1156851856536027136,"RT @jervyfermin: But even here in the midst of this chaos, I’ll choose to worship You.

I won’t let my anxiety, fears, doubts, or my own unbeliefs to take over me.

I know this is the perfect season to embrace Your peace, calming my soul in the middle of the storm.

Jesus, You are my refuge. 🍃 https://t.co/7OQKJcf5bX",845305843629248512,mecayer🎸🎶,emmanuelmcyr10,52,34,http://pbs.twimg.com/profile_images/1151008353117597696/oSBNtbno_normal.jpg,316,0,en,,,,,,,,storm,2019-08-01
2019-08-01 08:59:09,1156851853595959296,RT @alcieart: i can't afford the game let alone a switch so i'm posting incorrect fire emblem 3h moments until i die #FireEmblemThreeHouses https://t.co/BoK2DHJhvS,360040927,Irune Brando Izunia 🌸,GreyWardenIrune,238,96,http://pbs.twimg.com/profile_images/1140574936882434048/-gX70pxA_normal.png,2943,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:09,1156851853512060928,RT @LaurenSanderson: stop questioning the things that light your heart on fire,4926226761,Olivia Cipriani,cipp21,81,239,http://pbs.twimg.com/profile_images/1155017134717788160/MutMnI6J_normal.jpg,793,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:09,1156851853444804608,10 crews called to business and apartment fire Sharpsville https://t.co/X8NYbd9DMg https://t.co/Xv5x94fss1,66737126,WKBN 27 First News,WKBN,16124,3322,http://pbs.twimg.com/profile_images/1147173497606721536/BFvu0V2U_normal.png,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:09,1156851852853612546,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,1048984404851400705,Basetsana,Naaaaaledi,81,197,http://pbs.twimg.com/profile_images/1139079113195556864/Li5LVY9m_normal.jpg,49821,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:09,1156851851469496320,"@saintash1964 @Alheri @afneil @GretaThunberg Well, if you take a look at all the weather related disasters over the past 3 years alone, you can kind of see what they are getting at. Pop to Yorkshire if you don't believe me.

Ok, tea break over, off to pump out some more flood water.",1544293225,Valeria Stefulic 🌊🇪🇺🔶️,ValeriaStefulic,83,135,http://pbs.twimg.com/profile_images/1068642237075075072/YsyALjHV_normal.jpg,0,0,en,,,,,,,,flood,2019-08-01
2019-08-01 08:59:09,1156851850295021570,A fire track 🙌🔥🔥🔥 https://t.co/hVFcdDiQDO,3013948947,Call me B!,MihandzuValoyi,969,1383,http://pbs.twimg.com/profile_images/1103310882040434690/LcReo8Xf_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:08,1156851850039169024,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",396815189,KINGshay⚜️,_ShayCarter_,1152,476,http://pbs.twimg.com/profile_images/1154412399312744448/klHh7jP9_normal.jpg,62548,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:08,1156851849237893120,"RT @Bill_Maxwell_: New🚨 Trump called Putin today and offered to help with Siberian wildfires and Putin.
Putin told Trump that Russian military aircraft were deployed to control the situation.

We heard about this from the Kremlin NOT the Trump administration.
https://t.co/SMbltUTrKU",954346154,Jasaka,jasakad,443,301,http://pbs.twimg.com/profile_images/2969390819/62e4f0019d9005aa711aa8d7465e8ee1_normal.jpeg,385,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:08,1156851848013328384,@Dannymooney got a few irons in the fire already!,22896728,Olly Mann,OllyMann,20700,8449,http://pbs.twimg.com/profile_images/888837573812129792/ConFOA3c_normal.jpg,0,1,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:08,1156851847904165889,"Post flood Livestock Vaccination cum Treatment Camp at Kartik chapori and Mekahi chapori by Veterinary and Animal Husbandry Dept., Majuli on the 1st August 2019. https://t.co/NRBIna19Dj",916523287777128449,JANASANYOGMajuli,MajuliDIPRO,68,173,http://pbs.twimg.com/profile_images/916528623670067200/9KcVt5Ld_normal.jpg,0,0,en,,,,,,,,flood,2019-08-01
2019-08-01 08:59:08,1156851847229005824,"RT @ChrisEvans: Wow. The complete lack of sympathy, respect, and general awareness is astonishing. Also, I would carry my kid through fire if it meant escaping hell. https://t.co/FPt9gJOuEA",1076973002045177856,prinmonita,prinmonita,12,120,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,63025,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:08,1156851846251712512,my rose garden dreams set on fire by fiends,370705192,Mattia,matty_aloud,2764,616,http://pbs.twimg.com/profile_images/1154009420180918272/hkYFQs5c_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:07,1156851843647057920,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",3378674914,Her Excellency,chioma_menakiti,468,466,http://pbs.twimg.com/profile_images/1144177285513302016/F44mWgiv_normal.jpg,62548,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:07,1156851842975973376,"RT @1FIRST_Team: _
If you have less than 2M followers‼️

◆ ⭕️ Retweet now ◆
◆ Retweet now ◆ ⭕️

Follow everybody participating
Follow back ◆🛑#1FIRST💦

Comment IFB as many times as You can

NB: 2000+ followers guaranteed 

My team and I will follow you ASAP!

◆⭕️◆ Fire your account ◆⭕️◆",993060546,MICHAEL T,TURN2MICHAEL,110108,104880,http://pbs.twimg.com/profile_images/1036791174135275520/lh6D7DQT_normal.jpg,8,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:07,1156851842481053701,"RT @1984to1776: Water world Tsunami injuring many in Yanbian, Manchuria. The operator got drunk and turned the wave magnitude to maximum level. https://t.co/PjKTBelPRA",1337402130,pig_benis,omole_egomaron,394,369,http://pbs.twimg.com/profile_images/1154471875969466369/adh86T_8_normal.jpg,127120,0,en,,,,,,,,tsunami,2019-08-01
2019-08-01 08:59:06,1156851841197457409,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,584336583,zeyy,nurizeze,293,117,http://pbs.twimg.com/profile_images/1153837634776469504/O7EfFOxO_normal.jpg,49821,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:06,1156851837833641985,"RT @AskAnshul: Yesterday:

1. Palwal: Cow smugglers killed Gopal as he attempted to rescue stolen cattle #GopalLynched

2. Alwar: Cow smugglers opened fire at the Villagers

Few days ago:

3. Bengal: BSF jawan Rehman loses hand in bomb attack by cow smugglers

Shhhh kuch mat bolo Secularism hai",99034397,Dr Shobha,DrShobha,138510,2511,http://pbs.twimg.com/profile_images/1134515266316980225/-Klve1JQ_normal.jpg,816,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:05,1156851837254979584,@Rindouxd lo tendria quie descargar y que pereza que luego a las 1 tengo que ir a pelarme y quiero jugar al fire emblem antes,1039123919859539969,⭐️GUARRINDONGO💧,PoIirik,287,180,http://pbs.twimg.com/profile_images/1155231075200831489/yud7L4Wi_normal.jpg,0,1,es,,,,,,,,fire,2019-08-01
2019-08-01 08:59:05,1156851836487266304,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",282374305,🌵aylor,_taaaymarie,880,232,http://pbs.twimg.com/profile_images/1146576910144512000/Te1Wp0Y__normal.jpg,62548,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:05,1156851835401068544,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,4577582788,nini,btbrsnini,312,183,http://pbs.twimg.com/profile_images/1142090760097058817/N2QF7vHW_normal.jpg,49821,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:05,1156851834365124609,Essentials on Fire Safety and Fire Sprinkler Installation.  https://t.co/hCccrqJ6Ks,883524084,Computer Times,ComputerTimes1,308,22,http://pbs.twimg.com/profile_images/2723478899/32ad3797c7ed468163f40e15ebfb2197_normal.jpeg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:05,1156851834251726848,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,1649687696,bored,flashhlight_,652,530,http://pbs.twimg.com/profile_images/1092420609370292227/4klE9G1__normal.jpg,49821,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:05,1156851834113466368,@sanderson_john @pootlers These 1 in 100 flood events are becoming 1 in 5 and people still think nothing is happening.,855164314428243969,Bryn Buck,ShowMeASignBryn,1255,139,http://pbs.twimg.com/profile_images/1095709849940361216/ykt3d17R_normal.png,0,1,en,,,,,,,,flood,2019-08-01
2019-08-01 08:59:05,1156851833891164161,"RT @InfosFrancaises: 🇨🇳 Chine : une piscine à vagues artificielles ""défectueuse"" a provoqué un tsunami de 3 mètres dans un parc de Shuiyun, faisant 44 blessés (Xinhua).
https://t.co/cx29l5XsWd",2676962093,⭐️A⭐️,Aminataa__,1255,307,http://pbs.twimg.com/profile_images/1152363049522802690/6f6Q_a9g_normal.jpg,704,0,fr,,,,,,,,tsunami,2019-08-01
2019-08-01 08:59:03,1156851828430188544,Atarodo ! Somebody call the fire service🔥🔥 https://t.co/tk4fV1IFaU,58448586,Mr. Odu,BolanleOdu,1250,979,http://pbs.twimg.com/profile_images/1142527010419462144/P8A1N7gp_normal.jpg,0,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:03,1156851828111413248,"RT @barstoolsports: This Water Park Tsunami Operator turned it up to MAX 

https://t.co/lMkvKNI04E",2740846539,aba~,julsavi01,38,276,http://pbs.twimg.com/profile_images/927540677642215424/akwHDi88_normal.jpg,9401,0,en,,,,,,,,tsunami,2019-08-01
2019-08-01 08:59:03,1156851827889102848,"RT @cmclymer: ""We're Democrats. We're not taking away health care from anyone. That's Republicans, and we should stop using their talking points.""

-- Elizabeth Warren, with the fire

#DemDebate",11717102,ddsquared,ddsquared,518,1739,http://pbs.twimg.com/profile_images/2317825406/Exclaim_normal.jpg,3194,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:03,1156851827150692353,"RT @ChrisEvans: Wow. The complete lack of sympathy, respect, and general awareness is astonishing. Also, I would carry my kid through fire if it meant escaping hell. https://t.co/FPt9gJOuEA",635248245,hot girl em,EmilyyPacheco,1102,421,http://pbs.twimg.com/profile_images/1139079676293292032/956CEsUk_normal.jpg,63025,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:03,1156851825515159554,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,127821656,Name wants to be blank.,TheManya,1104,927,http://pbs.twimg.com/profile_images/1070978741193596928/dUVRC1kX_normal.jpg,49821,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:02,1156851823438753792,"RT @RayPilley: I can't stop thinking of him...... Linhardt Fire Emblem 
#FE3H https://t.co/kEtBVMA3V2",1012234296508076032,Hyo,coshenanigans,23,88,http://pbs.twimg.com/profile_images/1021277216229941248/EfJSrpir_normal.jpg,344,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:02,1156851822574940161,"RT @ChrisEvans: Wow. The complete lack of sympathy, respect, and general awareness is astonishing. Also, I would carry my kid through fire if it meant escaping hell. https://t.co/FPt9gJOuEA",41475204,Hot Girl Sandi🥵🇭🇹,sandia612,497,500,http://pbs.twimg.com/profile_images/1154973343197663239/B8S3DlXM_normal.jpg,63025,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:02,1156851822058987520,"🇺🇸If the roof on fire -- let that motherfu*ker #Bern. Because talking about money, homey, I ain't concerned.🇺🇸 #FeelTheBern #BernieSanders #Bernie2020 #Warren2028 #TheSquad #BernieorBust",1150525248061751296,JD,JD56799682,2,21,http://pbs.twimg.com/profile_images/1150769386380283904/3Oc5IVvy_normal.jpg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:02,1156851821475848192,RT @supreimokath: KATHRYN CHANDRIA IS ON FIRE!! 🥺🔥 ANG SEXY NAMAN THIS GIRL 😍😍 https://t.co/mmdUGdruEY,737692742331961344,chloe decker,nawawasak,962,238,http://pbs.twimg.com/profile_images/1151156078979059713/YGaSu8JR_normal.jpg,102,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:01,1156851820528054274,"What do you do when you're all set to ride and the weather takes a jab at you and starts pouring? I for one, take a deep breath and ride the storm out.
 #SuzukiBurgmanstreet #kannursignature #kasargodsignature #Burgmanstreet #scooters #scootergallery #letsride #suzukiscooters https://t.co/NrVu4TbmUD",731696991583932416,Signature,drivesignature,78,481,http://pbs.twimg.com/profile_images/731699826539143168/QNUGi-48_normal.jpg,0,0,en,,,,,,,,storm,2019-08-01
2019-08-01 08:59:01,1156851818451746818,"RT @sim_manchester: #onthisday 1774 British scientist Joseph Priestley discovered oxygen gas 🌬️ He called it ""dephlogisticated air"", and didn't recognise it as a chemical element 🌬️ It was his contemporary, Antoine Lavoisier, who discovered it's role in fire 🔥🔥🔥 https://t.co/thrCIv2ReO",31101882,Dr Haileigh Robertson,Haileigh_R,332,308,http://pbs.twimg.com/profile_images/1147854423592525832/SSUrknnH_normal.jpg,1,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:01,1156851817478680576,"RT @storm: Tomorrow night, the Skipper will captain the club for the 300th time 🙌

Another incredible achievement 👏

🐐 https://t.co/PuTsQFNki2",1023387670993498113,VictimToAlgorithms,AccessDenied03,154,229,http://pbs.twimg.com/profile_images/1156116904303460353/jFcQUwl6_normal.jpg,5,0,en,,,,,,,,storm,2019-08-01
2019-08-01 08:59:00,1156851816346394624,"RT @DaddyStanley_: The hammer quick mentaily has taken over. Social media, transactional sex, Yahoo Yahoo amongst others have created a crazy illusion of wealth which is spreading fast just like wild fire. There is really no shortcut to success, it might take time but trust the process.",1920244146,Success Ndubuisi,Success_Legend,23,79,http://pbs.twimg.com/profile_images/1132002881748590593/8enkkMoE_normal.jpg,156,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:00,1156851814794506240,"RT @ROYALMRBADNEWS: ronald toye = PEDOPHILE!

ronald you played with fire.

old saying be very careful of what you wish for.

TRDJ+",2673444552,judy johnson @judy3birds,aspennmax64_l,4259,5007,http://pbs.twimg.com/profile_images/1123940443685888000/MH7VDnBc_normal.jpg,54,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:59:00,1156851813288697857,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",1122140151608741889,maria,mariasdzc,36,200,http://pbs.twimg.com/profile_images/1153738850684067842/is0WQq3t_normal.jpg,62551,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:59,1156851808951816193,"RT @vieeee0721: Oh my gaaaad boy! How dare you do this to us! 😍 you’re on fire xiao wang 🔥 so handsomeeee aaaahhh daaaamn!!! 😩

#DylanWang https://t.co/MA4CoKVQFZ",1058973981024444416,Jade Feather,JadeFeather3,211,249,http://pbs.twimg.com/profile_images/1155270421287247873/ru9Ulzw8_normal.jpg,3,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:58,1156851806586249217,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",1003738756732604417,cass,cassgrn,2329,826,http://pbs.twimg.com/profile_images/1155870903181426689/YCDZUh42_normal.jpg,62551,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:58,1156851806410031109,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,785161616866349056,Jolien Bogemans,JolienBogemans,131,104,http://pbs.twimg.com/profile_images/1151803759393218560/VxEOJQoT_normal.jpg,49824,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:58,1156851806103920642,RT @BantuHolomisa: Storm in a tea cup? ANC slams Holomisa for Duarte 'tea girl' jibe via @News24 https://t.co/rhJU1fNyzi  She thinks she has a license  to cast aspersions on others and when they respond she plays the gender card. She will have to find someone to bully not me.,953561672597364736,Qhawekazi,NiniQhawekazi,1016,657,http://pbs.twimg.com/profile_images/1147625770149449731/DrtOxi6y_normal.jpg,257,0,en,,,,,,,,storm,2019-08-01
2019-08-01 08:58:58,1156851804971257856,"RT @ABC: DEVELOPING: A shelter in place order has been issued as a fire rages at an ExxonMobil refinery in Baytown, Texas.

It's the latest in a series of fires in Houston area involving the petrochemical industry. https://t.co/JXh4K5ys2t https://t.co/QsZsa8ARcM",703043727107891200,WordsMatter,millj919,349,511,http://pbs.twimg.com/profile_images/800837463811891200/7tmPmwVp_normal.jpg,822,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:58,1156851804803665920,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,436659883,D∆NNY-¥€L,Danzy_Hara,189,166,http://pbs.twimg.com/profile_images/1070993222518886403/lY2FeNCe_normal.jpg,49824,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:58,1156851804610748419,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",1112136706088730625,Yana💛,yanaa_18,41,43,http://pbs.twimg.com/profile_images/1153812395959058433/wPj12ial_normal.jpg,62551,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:57,1156851803788439553,"RT @ChrisEvans: Wow. The complete lack of sympathy, respect, and general awareness is astonishing. Also, I would carry my kid through fire if it meant escaping hell. https://t.co/FPt9gJOuEA",1039672550924726273,Meagan,PhoenixRaging17,118,403,http://pbs.twimg.com/profile_images/1040385029799436288/6_Z7rYj4_normal.jpg,63026,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:57,1156851801439780865,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",816716005636501505,Lيn.,LeenAoun,298,456,http://pbs.twimg.com/profile_images/1143198554032357378/_VUcl_Jb_normal.jpg,62551,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:57,1156851799942242304,"RT @AskAnshul: Yesterday:

1. Palwal: Cow smugglers killed Gopal as he attempted to rescue stolen cattle #GopalLynched

2. Alwar: Cow smugglers opened fire at the Villagers

Few days ago:

3. Bengal: BSF jawan Rehman loses hand in bomb attack by cow smugglers

Shhhh kuch mat bolo Secularism hai",1070679152108302341,Rashmi,Rashmi70387553,17,123,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,818,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:56,1156851798079971328,"RT @ANCALERTS: VP Leni Robredo brought with her relief goods, water, and sleeping mats for thousands of earthquake affected residents in Itbayat, Batanes, donated by private companies and organizations coursed through the OVP. https://t.co/8VCPgUuDBN",3964830914,ohmyMisay,mysyayuso29,312,563,http://pbs.twimg.com/profile_images/1082846794151645184/s9yIgFx__normal.jpg,126,0,en,,,,,,,,earthquake,2019-08-01
2019-08-01 08:58:56,1156851796125585409,"RT @TPAIN: I don’t know who needs to hear this, but you’ve helped enough ppl for right now. Take a minute and do something nice for yourself. Anything from takin a quick trip outta town. A Spa day. Or just a fire ass candle lit masturbation session. Whatever. It’s your turn. 🚺🚹🚺",4836828105,brittanie,brittanieannee,184,240,http://pbs.twimg.com/profile_images/1151609284632940544/putPfkRN_normal.jpg,33084,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:56,1156851796058529793,"RT @ChrisEvans: Wow. The complete lack of sympathy, respect, and general awareness is astonishing. Also, I would carry my kid through fire if it meant escaping hell. https://t.co/FPt9gJOuEA",2786161733,•Greyce•Mendes• 🧚🏽‍♀️,GKellyBieber,1129,1663,http://pbs.twimg.com/profile_images/1100485946875744262/K0mRVbC3_normal.jpg,63026,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:56,1156851795810869248,"RT @TrishaNicholson: ""Stories are like deep rooted trees that survive through flood, drought, heat and cold to provide fruits that nourish each generation gathered within the shade of their branches.""[A Biography of Story]
#FolkloreThursday #trees #stories 
[image credit: G.N.Reid] https://t.co/EfePXjluZR",594740595,Therese Taylor,ThereseTaylor12,1059,1226,http://pbs.twimg.com/profile_images/378800000409645611/db9885a381dc747985af167613295b8a_normal.jpeg,1,0,en,,,,,,,,flood,2019-08-01
2019-08-01 08:58:55,1156851793218940929,"RT @ChrisEvans: Wow. The complete lack of sympathy, respect, and general awareness is astonishing. Also, I would carry my kid through fire if it meant escaping hell. https://t.co/FPt9gJOuEA",1107247459288391680,alex | can i get a wahoo?,fluffycats24,32,140,http://pbs.twimg.com/profile_images/1152489869517737986/Uee9UWph_normal.jpg,63026,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:55,1156851792237535234,RT @Brevesdepresse: ⚡🇨🇳FLASH - Accident : une piscine à vagues artificielles a provoqué un tsunami de 3 mètres dans un parc aquatique à #Longjing en Chine : 44 blessés. (médias locaux),883991418062155776,Ολά Καλά,LgSeik,107,586,http://pbs.twimg.com/profile_images/1152981623631204352/vWkZXaqV_normal.jpg,148,0,fr,,,,,,,,tsunami,2019-08-01
2019-08-01 08:58:55,1156851792162054145,RT @ProfDemirtas: 1) Sizlere biraz Devletin geliri ve harcadığı para ile ilgili yazmak istiyorum. Bu Flood sayesinde konu hakkında biraz bilgileneceğinizi umuyorum. Son derece basit İlkokul matematiği ile anlatacağım. Umarım fayda sağlarım:,1141056373767180289,halodayı staj EYT abo 46 lık 💛💙kedi babası,haloday49440048,923,1122,http://pbs.twimg.com/profile_images/1141057262737416192/EIEespbV_normal.jpg,10472,0,tr,,,,,,,,flood,2019-08-01
2019-08-01 08:58:54,1156851790341537792,"Kalau dekat fone pompuan mesti apss die funimate, tiktok, apss editor2 and byk lagi ...tapi kalau lelaki ade 2 atau 3 iaitu PUBG, FREE FIRE atau MOBILE LAGEND(ML).. setuju tak.. 😂😂",1156847981871554560,Ajd_rshd,AjdRshd,0,12,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,in,,,,,,,,fire,2019-08-01
2019-08-01 08:58:54,1156851788584116224,"RT @RustAgeBatzarro: #wEiRdNeWs #AlienNews #GovernmentNews #TwitterNews: 700,000+ folks say them gonna participate in #event to #StormArea51. #DepartmentOfDefense says this am #BadIdea https://t.co/b21DFDdVRX",2381543378,👎 BZ·TV 🐦,TheNightlyHtrae,2212,2837,http://pbs.twimg.com/profile_images/1000262011610062848/thVI1G2f_normal.jpg,1,0,en,,,,,,,,storm,2019-08-01
2019-08-01 08:58:54,1156851787250356225,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",2299316166,A.M,lifeofaisyah,372,381,http://pbs.twimg.com/profile_images/1146792280558198784/kWHjTI7k_normal.jpg,62551,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:53,1156851786713653248,RT @alisyons_: compilation of straight dudes having their gay awakening because of claude fire emblem https://t.co/rZx20jW2gq,1090361536244256771,Jagre,Jagre4,48,135,http://pbs.twimg.com/profile_images/1156097494725615618/zlGuN2TS_normal.jpg,5560,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:53,1156851783345434625,"RT @sasi_mullai0: The man who was thanked, certainly is a war criminal. He mercilessly shelled and chemical bombed hospital and no fire zone  to killed &gt; 100000 Tamils.  One day he will pay for the mass cruel murders. https://t.co/TnzQOEBfmZ",250043415,Pandi,Shrewd_DogTail,436,260,http://pbs.twimg.com/profile_images/1017688123252269056/Tzc4Y-1k_normal.jpg,3,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:53,1156851783257534464,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",1067480269219864577,Tomiwa loves gumball,TomiwaLoves,155,131,http://pbs.twimg.com/profile_images/1148594992929226755/us0BjosT_normal.jpg,62551,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:52,1156851782317834240,"RT @_jaztv: 1. he hit every single note so effortlessly and perfectly. all in a train station... ya don’t understand how difficult that is.

2. the harmonizing in the back? fire. 

 so i had to bring this back to the tl bc he fucking killed this. https://t.co/onvbFCop97",866517728881909761,Asrul,6lackss,108,96,http://pbs.twimg.com/profile_images/1133291302995484672/T4081gpE_normal.jpg,62551,0,en,,,,,,,,fire,2019-08-01
2019-08-01 08:58:52,1156851782296825857,"RT @Thai_SuperHero: ""Wanda Maximoff ผมคิดว่าเธอเอาชนะธานอสได้แน่นอนถ้าเขาไม่เรียกกองทัพมาถล่มยิงซะก่อน""

โดยส่วนตัว แอดคิดว่าวันด้าสู้ธานอสได้ตั้งแต่ตอน Infinity War แล้ว ใช้มือเดียวต้านธานอสที่ใช้ Power Stone ได้ แต่แพ้เรื่องการย้อนเวลาอย่างเดียว

ใน Endgame อิมันม่วงก็เกือบตายถ้าไม่สั่ง Rain Fire https://t.co/BxCqu8qtcb",867759643350650880,—,Byun__44,10,66,http://pbs.twimg.com/profile_images/1135127596486684672/4Pe7Y0ay_normal.jpg,6880,0,th,,,,,,,,fire,2019-08-01
2019-08-01 08:58:51,1156851778098475009,"So keep your eyes open for the Red Hat ladies who are taking Hebden by storm today! Mass gathering at the Pack Horse bridge at 12 noon! 

Who? Why? 

https://t.co/CUBzl2vFRX https://t.co/xIggMWk9VO",338466365,Angeldale,AngeldaleBandB,781,480,http://pbs.twimg.com/profile_images/1499064840/Spring_normal.jpg,1,0,en,,,,,,,,storm,2019-08-01
2019-08-01 08:58:51,1156851777070755840,RT @edisznn: when you realize that the song you always skipped was actually fire https://t.co/pA96Bgy1qn,937654243078500353,aries,mawayaah,714,1392,http://pbs.twimg.com/profile_images/1152926954544193538/EalxEECw_normal.jpg,49824,0,en,,,,,,,,fire,2019-08-01
